"driver_id","delivery_id","zone_name","date","del_cancelation_reason","del_accepted_at","del_canceled_at"
593167,312995483,Barcelona,2024-03-09,Late / Unresponsive,2024-03-09 14:13:31.338,2024-03-09 14:24:58.363
593167,313007042,Barcelona,2024-03-09,Equipment failure,2024-03-09 14:56:37.665,2024-03-09 15:03:56.446
593167,313010792,Barcelona,2024-03-09,Equipment failure,2024-03-09 15:41:38.156,2024-03-09 15:42:47.465
593167,313013009,Barcelona,2024-03-09,Equipment failure,2024-03-09 15:42:52.323,2024-03-09 15:51:12.519
593167,313009182,Barcelona,2024-03-09,Equipment failure,2024-03-09 15:52:03.321,2024-03-09 15:57:23.339
593167,313179389,Barcelona,2024-03-10,Late / Unresponsive,2024-03-10 21:08:07.743,2024-03-10 21:37:10.656
593167,313179392,Barcelona,2024-03-10,Late / Unresponsive,2024-03-10 21:08:07.743,2024-03-10 21:37:10.663
593204,307197304,Madrid,2024-01-17,Refused delivery,2024-01-17 15:56:28.513,2024-01-17 16:01:37.183
593204,307653246,Madrid,2024-01-20,Refused delivery,2024-01-20 22:59:56.239,2024-01-20 23:01:09.696
593204,308427209,Madrid,2024-01-27,Late / Unresponsive,2024-01-27 20:45:26.666,2024-01-27 21:04:26.109
593204,308854587,Madrid,2024-01-31,Refused delivery,2024-01-31 21:36:50.533,2024-01-31 21:54:34.159
593204,308894734,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 13:09:49.933,2024-02-01 13:20:52.55
593204,309080651,Madrid,2024-02-02,Late / Unresponsive,2024-02-02 20:27:51.395,2024-02-02 21:03:09.577
593204,309159043,Madrid,2024-02-03,Late / Unresponsive,2024-02-03 14:00:14.11,2024-02-03 14:24:18.052
593204,309364233,Madrid,2024-02-04,Refused delivery,2024-02-04 22:59:57.369,2024-02-04 23:01:34.835
593204,310126064,Madrid,2024-02-11,Late / Unresponsive,2024-02-11 14:53:29.945,2024-02-11 15:07:50.005
593204,310202384,Madrid,2024-02-11,Refused delivery,2024-02-11 22:52:29.93,2024-02-11 23:01:39.698
593204,310443847,Madrid,2024-02-14,Late / Unresponsive,2024-02-14 13:09:19.651,2024-02-14 13:56:38.035
593204,310523122,Madrid,2024-02-14,Late / Unresponsive,2024-02-14 22:38:14.052,2024-02-14 22:56:14.382
593204,311939407,Madrid,2024-02-28,Late / Unresponsive,2024-02-28 15:08:57.196,2024-02-28 15:28:20.203
593204,312237256,Madrid,2024-03-01,Refused delivery,2024-03-01 22:59:42.219,2024-03-01 23:01:45.831
593204,313505488,Madrid,2024-03-14,Late / Unresponsive,2024-03-14 20:10:07.772,2024-03-14 20:24:54.738
593211,307696403,Madrid,2024-01-21,Late / Unresponsive,2024-01-21 15:20:18.12,2024-01-21 15:35:24.146
593212,306869753,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 14:07:32.18,2024-01-14 14:18:16.692
593212,307418029,Madrid,2024-01-19,Refused delivery,2024-01-19 15:11:39.174,2024-01-19 15:23:56.531
593212,307418410,Madrid,2024-01-19,Refused delivery,2024-01-19 15:11:39.174,2024-01-19 15:23:56.55
593212,308443486,Madrid,2024-01-27,Late / Unresponsive,2024-01-27 22:50:11.79,2024-01-27 23:07:14.156
593212,308445064,Madrid,2024-01-27,Refused delivery,2024-01-27 23:09:53.172,2024-01-27 23:13:24.318
593212,312586623,Madrid,2024-03-05,Late / Unresponsive,2024-03-05 13:05:51.942,2024-03-05 13:14:02.935
593212,312992620,Madrid,2024-03-09,Lack mandatory equipment,2024-03-09 14:08:48.818,2024-03-09 14:35:29.078
593212,312946036,Madrid,2024-03-09,Lack mandatory equipment,2024-03-09 14:15:08.735,2024-03-09 14:35:29.087
593212,313005628,Madrid,2024-03-09,Equipment failure,2024-03-09 14:36:09.305,2024-03-09 14:42:49.688
618510,308201779,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 13:42:03.909,2024-01-26 13:59:11.616
618510,310730790,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 20:25:33.921,2024-02-16 20:40:53.767
618510,310732099,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 20:31:14.13,2024-02-16 20:40:53.79
618510,312141400,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 13:57:36.282,2024-03-01 14:27:29.798
618510,312141986,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 14:01:37.403,2024-03-01 14:27:29.806
618510,313268555,Barcelona,2024-03-11,Equipment failure,2024-03-11 21:43:37.516,2024-03-11 22:16:29.183
618510,313271074,Barcelona,2024-03-11,Equipment failure,2024-03-11 22:18:57.658,2024-03-11 22:28:33.258
618784,307360844,Madrid,2024-01-18,Late / Unresponsive,2024-01-18 22:30:30.575,2024-01-18 22:38:35.304
618784,308003682,Madrid,2024-01-24,Late / Unresponsive,2024-01-24 15:47:03.068,2024-01-24 15:59:24.202
618784,308442978,Madrid,2024-01-27,Equipment failure,2024-01-27 22:29:40.175,2024-01-27 22:37:03.369
618788,306974366,Madrid,2024-01-15,Refused delivery,2024-01-15 13:09:19.504,2024-01-15 13:12:07.164
618788,307036015,Madrid,2024-01-15,Refused delivery,2024-01-15 22:06:07.996,2024-01-15 22:12:38.913
618788,307417256,Madrid,2024-01-19,Refused delivery,2024-01-19 15:04:30.069,2024-01-19 15:09:03.749
618788,307412502,Madrid,2024-01-19,Refused delivery,2024-01-19 15:09:11.559,2024-01-19 15:15:45.802
618788,307631597,Madrid,2024-01-20,Late / Unresponsive,2024-01-20 20:34:17.009,2024-01-20 20:59:27.888
618788,308482625,Madrid,2024-01-28,Refused delivery,2024-01-28 14:14:22.029,2024-01-28 14:28:18.825
618788,308637237,Madrid,2024-01-29,Late / Unresponsive,2024-01-29 20:47:01.52,2024-01-29 21:02:21.952
618788,309363415,Madrid,2024-02-04,Equipment failure,2024-02-04 23:14:19.304,2024-02-04 23:26:07.416
619693,307474331,Valles,2024-01-19,Late / Unresponsive,2024-01-19 21:12:55.313,2024-01-19 21:33:30.487
619693,307627434,Valles,2024-01-20,Late / Unresponsive,2024-01-20 20:14:37.958,2024-01-20 20:33:37.001
619693,307637374,Valles,2024-01-20,Late / Unresponsive,2024-01-20 21:12:54.827,2024-01-20 21:44:07.055
619693,307646026,Valles,2024-01-20,Late / Unresponsive,2024-01-20 21:54:58.067,2024-01-20 22:19:01.484
619693,308047524,Valles,2024-01-24,Late / Unresponsive,2024-01-24 21:03:29.717,2024-01-24 21:20:46.46
619693,308158297,Valles,2024-01-25,Late / Unresponsive,2024-01-25 22:02:31.82,2024-01-25 23:02:43.163
619693,308550764,Valles,2024-01-28,Late / Unresponsive,2024-01-28 21:58:18.388,2024-01-28 22:45:51.035
622082,311398164,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 14:24:41.567,2024-02-23 14:24:42.592
622082,311398165,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 14:25:01.789,2024-02-23 14:27:38.908
622082,312089898,Barcelona,2024-02-29,Refused delivery,2024-02-29 21:15:35.451,2024-02-29 21:23:51.072
622082,312634186,Barcelona,2024-03-05,Equipment failure,2024-03-05 20:07:39.152,2024-03-05 20:48:22.73
622082,312677512,Barcelona,2024-03-06,Late / Unresponsive,2024-03-06 12:51:19.84,2024-03-06 13:32:40.124
622094,307423633,Madrid,2024-01-19,Refused delivery,2024-01-19 15:59:33.535,2024-01-19 16:01:50.3
622094,308475696,Madrid,2024-01-28,Late / Unresponsive,2024-01-28 13:22:25.891,2024-01-28 13:35:23.068
622094,308550626,Madrid,2024-01-28,Late / Unresponsive,2024-01-28 21:56:45.923,2024-01-28 22:31:27.349
622094,309728358,Madrid,2024-02-08,Refused delivery,2024-02-08 15:12:03.848,2024-02-08 15:18:46.936
622320,306868848,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 13:57:15.813,2024-01-14 14:35:55.013
622320,306877559,Madrid,2024-01-14,Equipment failure,2024-01-14 14:59:32.074,2024-01-14 15:14:24.255
622320,306882412,Madrid,2024-01-14,Equipment failure,2024-01-14 15:45:44.58,2024-01-14 16:12:54.154
622320,307182200,Madrid,2024-01-17,Late / Unresponsive,2024-01-17 13:35:28.865,2024-01-17 14:05:12.271
622320,307299686,Madrid,2024-01-18,Late / Unresponsive,2024-01-18 14:50:10.368,2024-01-18 15:11:56.215
622320,307148891,Madrid,2024-01-18,Late / Unresponsive,2024-01-18 15:20:10.145,2024-01-18 15:42:12.447
634079,307611278,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 19:07:36.528,2024-01-20 19:59:32.726
634079,307625991,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 20:15:55.684,2024-01-20 21:32:17.394
634079,307643651,Barcelona,2024-01-20,Equipment failure,2024-01-20 21:54:55.581,2024-01-20 21:56:49.573
634079,308036364,Barcelona,2024-01-24,Late / Unresponsive,2024-01-24 20:00:00.672,2024-01-24 20:11:53.936
634079,308130651,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 19:16:43.044,2024-01-25 19:34:48.315
634079,308147102,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 20:41:43.539,2024-01-25 21:27:59.95
634079,308147442,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 20:43:41.93,2024-01-25 21:27:59.964
634079,308170416,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 09:21:13.734,2024-01-26 10:05:46.833
634079,308271721,Barcelona,2024-01-26,Equipment failure,2024-01-26 20:16:04.86,2024-01-26 20:49:45.248
634079,308132279,Barcelona,2024-01-27,Late / Unresponsive,2024-01-27 19:03:04.786,2024-01-27 19:21:57.189
634079,308536728,Barcelona,2024-01-28,Late / Unresponsive,2024-01-28 20:19:28.69,2024-01-28 20:40:32.459
634079,308829248,Barcelona,2024-01-31,Late / Unresponsive,2024-01-31 19:07:05.064,2024-01-31 19:40:05.381
634079,308937662,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 19:11:26.895,2024-02-01 19:32:23.533
634079,308941799,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 19:32:26.805,2024-02-01 19:46:42.404
634079,308942437,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 19:35:27.53,2024-02-01 19:46:42.42
634079,309058894,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 19:11:11.119,2024-02-02 19:21:12.721
634079,309092897,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 21:12:39.461,2024-02-02 21:33:40.225
634079,309210385,Barcelona,2024-02-03,Late / Unresponsive,2024-02-03 19:05:31.01,2024-02-03 19:58:42.333
634079,309210387,Barcelona,2024-02-03,Late / Unresponsive,2024-02-03 19:05:31.01,2024-02-03 19:58:42.356
634079,309236077,Barcelona,2024-02-03,Late / Unresponsive,2024-02-03 20:52:31.478,2024-02-03 21:27:52.126
634079,309296265,Barcelona,2024-02-04,Late / Unresponsive,2024-02-04 14:49:51.72,2024-02-04 15:04:47.032
634079,309359583,Barcelona,2024-02-04,Late / Unresponsive,2024-02-04 21:47:32.268,2024-02-04 22:05:42.882
634079,309594891,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 12:35:40.735,2024-02-07 13:42:49.008
634079,309604245,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 13:46:20.88,2024-02-07 13:59:17.986
634079,309607154,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 14:02:00.462,2024-02-07 14:16:59.784
634079,309661797,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 21:00:21.351,2024-02-07 21:16:42.38
634079,309727036,Barcelona,2024-02-08,Refused delivery,2024-02-08 14:59:41.933,2024-02-08 15:12:22.484
634079,309764339,Barcelona,2024-02-08,Late / Unresponsive,2024-02-08 19:23:22.932,2024-02-08 19:37:20.865
634079,309765209,Barcelona,2024-02-08,Late / Unresponsive,2024-02-08 19:27:42.881,2024-02-08 19:37:20.873
634079,309743718,Barcelona,2024-02-09,Late / Unresponsive,2024-02-09 10:18:42.854,2024-02-09 10:39:02.601
634079,309963074,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 09:59:20.698,2024-02-10 10:16:56.589
634079,310046980,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 19:08:42.778,2024-02-10 19:27:05.142
634079,310047628,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 19:11:44.044,2024-02-10 19:27:05.152
634079,310052163,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 19:33:22.558,2024-02-10 19:44:51.07
634079,310068794,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 20:37:03.888,2024-02-10 20:54:46.345
634079,310069438,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 20:39:42.62,2024-02-10 20:54:46.351
634079,310073533,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 20:58:41.811,2024-02-10 21:15:41.476
634079,310435348,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 12:14:30.147,2024-02-14 12:27:30.322
634079,310437232,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 12:29:29.654,2024-02-14 12:47:29.335
634079,310441262,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 12:51:31.152,2024-02-14 13:07:04.996
634079,310449918,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 13:53:10.63,2024-02-14 14:06:00.239
637121,307354322,Barcelona,2024-01-18,Late / Unresponsive,2024-01-18 21:30:51.318,2024-01-18 21:54:02.426
637121,307402037,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 13:17:52.898,2024-01-19 13:33:42.138
637121,308774217,Barcelona,2024-01-31,Equipment failure,2024-01-31 12:35:51.559,2024-01-31 12:48:46.106
637121,309603081,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 13:37:00.576,2024-02-07 13:51:07.139
637121,309725939,Barcelona,2024-02-08,Refused delivery,2024-02-08 14:55:54.747,2024-02-08 15:26:10.426
637121,309850788,Barcelona,2024-02-09,Late / Unresponsive,2024-02-09 14:28:03.873,2024-02-09 14:40:27.91
637121,310231116,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 12:56:46.536,2024-02-12 13:15:32.748
637121,310231428,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 12:59:06.377,2024-02-12 13:15:32.755
637121,310247274,Barcelona,2024-02-12,Refused delivery,2024-02-12 15:21:25.871,2024-02-12 15:50:55.093
637121,310286620,Barcelona,2024-02-12,Equipment failure,2024-02-12 20:31:47.744,2024-02-12 20:36:44.673
637121,310658603,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 12:35:12.674,2024-02-16 12:53:53.758
637121,311197499,Barcelona,2024-02-21,Lack mandatory equipment,2024-02-21 15:17:17.991,2024-02-21 15:41:22.21
637121,311398247,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 14:33:21.602,2024-02-23 14:54:33.182
637121,311979519,Barcelona,2024-02-28,Late / Unresponsive,2024-02-28 20:27:52.827,2024-02-28 20:56:28.893
641340,307511165,Barcelona,2024-01-19,Refused delivery,2024-01-19 23:23:13.606,2024-01-20 00:21:10.698
641340,308622746,Barcelona,2024-01-29,Refused delivery,2024-01-29 19:07:59.221,2024-01-29 19:25:38.415
641340,308723289,Barcelona,2024-01-30,Late / Unresponsive,2024-01-30 19:09:23.667,2024-01-30 19:27:33.783
641340,311902133,Barcelona,2024-02-27,Lack mandatory equipment,2024-02-27 23:37:17.097,2024-02-27 23:48:52.977
641356,310977835,Barcelona,2024-02-18,Equipment failure,2024-02-18 22:04:36.984,2024-02-18 22:06:33.276
641359,308905864,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 14:45:06.825,2024-02-01 14:58:44.349
641359,312474859,Barcelona,2024-03-03,Late / Unresponsive,2024-03-03 22:08:01.69,2024-03-03 22:27:50.322
644184,307507746,Barcelona,2024-01-19,Refused delivery,2024-01-19 22:56:53.641,2024-01-19 23:00:39.788
644184,307641093,Barcelona,2024-01-20,Equipment failure,2024-01-20 21:23:16.693,2024-01-20 21:42:56.673
644184,308703165,Barcelona,2024-01-30,Refused delivery,2024-01-30 16:28:03.548,2024-01-30 17:02:51.649
644184,310874583,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 22:36:35.097,2024-02-17 22:45:24.007
644184,312603642,Barcelona,2024-03-05,Late / Unresponsive,2024-03-05 15:40:18.982,2024-03-05 15:50:23.5
644184,312957807,Barcelona,2024-03-08,Refused delivery,2024-03-08 22:23:43.567,2024-03-08 22:36:07.72
644184,313136409,Barcelona,2024-03-10,Refused delivery,2024-03-10 16:47:10.855,2024-03-10 16:56:35.489
644184,313187991,Barcelona,2024-03-10,Refused delivery,2024-03-10 22:27:46.798,2024-03-10 22:39:53.519
644184,313330427,Barcelona,2024-03-13,Refused delivery,2024-03-13 15:30:19.964,2024-03-13 15:42:33.634
644184,313435789,Barcelona,2024-03-13,Refused delivery,2024-03-13 21:23:40.533,2024-03-13 21:31:27.851
644184,313436680,Barcelona,2024-03-13,Refused delivery,2024-03-13 21:33:40.425,2024-03-13 21:35:53.02
644184,313437039,Barcelona,2024-03-13,Refused delivery,2024-03-13 21:37:40.84,2024-03-13 21:39:07.967
644184,313437049,Barcelona,2024-03-13,Refused delivery,2024-03-13 21:37:40.84,2024-03-13 21:39:07.974
644184,313437164,Barcelona,2024-03-13,Refused delivery,2024-03-13 21:39:40.445,2024-03-13 21:41:11.841
644184,313437408,Barcelona,2024-03-13,Refused delivery,2024-03-13 21:41:40.707,2024-03-13 21:47:00.538
647174,307150094,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 09:08:29.213,2024-01-17 09:23:03.431
647174,307210499,Barcelona,2024-01-17,Refused delivery,2024-01-17 18:06:59.849,2024-01-17 18:10:40.26
647174,307801417,Barcelona,2024-01-24,Late / Unresponsive,2024-01-24 09:15:19.14,2024-01-24 09:45:45.181
647174,307950491,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 09:04:40.554,2024-01-25 09:22:03.295
647174,312051334,Barcelona,2024-02-29,Refused delivery,2024-02-29 17:23:33.678,2024-02-29 17:27:40.805
647174,312052449,Barcelona,2024-02-29,Refused delivery,2024-02-29 17:28:51.973,2024-02-29 17:30:54.06
647174,312484935,Barcelona,2024-03-04,Late / Unresponsive,2024-03-04 09:11:43.713,2024-03-04 09:30:30.972
647176,307829154,Barcelona,2024-01-22,Refused delivery,2024-01-22 19:22:37.676,2024-01-22 19:39:20.707
647176,308028796,Barcelona,2024-01-24,Late / Unresponsive,2024-01-24 19:14:39.982,2024-01-24 19:28:11.401
647176,308597162,Barcelona,2024-01-29,Refused delivery,2024-01-29 14:55:39.633,2024-01-29 15:08:08.858
647176,308796783,Barcelona,2024-01-31,Refused delivery,2024-01-31 14:31:24.739,2024-01-31 16:14:12.651
647176,311095587,Barcelona,2024-02-20,Late / Unresponsive,2024-02-20 13:29:56.792,2024-02-20 13:50:48.543
647203,307225311,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 19:30:49.992,2024-01-17 20:11:59.873
647203,309097839,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 21:35:48.225,2024-02-02 22:09:43.171
647203,310725208,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 20:02:33.906,2024-02-16 20:23:02.795
647203,311237207,Barcelona,2024-02-21,Late / Unresponsive,2024-02-21 20:34:18.292,2024-02-21 21:05:52.504
647203,311237727,Barcelona,2024-02-21,Late / Unresponsive,2024-02-21 20:37:39.986,2024-02-21 21:05:52.515
647203,311242151,Barcelona,2024-02-21,Late / Unresponsive,2024-02-21 21:06:58.349,2024-02-21 21:25:44.195
647203,311344757,Barcelona,2024-02-22,Late / Unresponsive,2024-02-22 21:05:40.425,2024-02-22 21:25:39.359
647203,311985367,Barcelona,2024-02-28,Equipment failure,2024-02-28 21:08:13.842,2024-02-28 21:23:59.066
647203,312085321,Barcelona,2024-02-29,Late / Unresponsive,2024-02-29 20:46:34.684,2024-02-29 21:08:50.97
647203,312193982,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 19:35:59.251,2024-03-01 19:59:25.577
647203,312193974,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 19:35:59.251,2024-03-01 19:59:25.591
649155,307769755,Barcelona,2024-01-22,Lack mandatory equipment,2024-01-22 10:14:36.696,2024-01-22 10:47:31.446
649155,307774297,Barcelona,2024-01-22,Equipment failure,2024-01-22 11:12:47.356,2024-01-22 11:16:20.44
649155,310416030,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 09:32:57.857,2024-02-14 10:58:37.93
649155,310416031,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 09:32:57.857,2024-02-14 10:58:37.937
649156,307019752,Barcelona,2024-01-15,Late / Unresponsive,2024-01-15 19:48:06.471,2024-01-15 20:00:17.782
649156,307020166,Barcelona,2024-01-15,Late / Unresponsive,2024-01-15 19:48:06.471,2024-01-15 20:00:17.816
649156,307347390,Barcelona,2024-01-18,Late / Unresponsive,2024-01-18 20:44:11.511,2024-01-18 21:00:38.99
649156,307846010,Barcelona,2024-01-22,Late / Unresponsive,2024-01-22 21:28:57.254,2024-01-22 22:21:08.61
649156,310345299,Barcelona,2024-02-13,Equipment failure,2024-02-13 14:31:47.777,2024-02-13 14:37:53.433
649156,311447717,Barcelona,2024-02-23,Refused delivery,2024-02-23 19:44:41.827,2024-02-23 19:50:30.555
649156,311844630,Barcelona,2024-02-27,Equipment failure,2024-02-27 14:37:31.429,2024-02-27 14:45:28.559
649156,311845025,Barcelona,2024-02-27,Equipment failure,2024-02-27 14:42:12.825,2024-02-27 14:45:28.565
649156,312186307,Barcelona,2024-03-01,Equipment failure,2024-03-01 19:09:57.723,2024-03-01 19:31:22.434
649157,310419606,Barcelona,2024-02-14,Refused delivery,2024-02-14 10:02:28.032,2024-02-14 10:08:40.913
649157,310419607,Barcelona,2024-02-14,Refused delivery,2024-02-14 10:02:28.032,2024-02-14 10:08:40.92
649157,310419608,Barcelona,2024-02-14,Refused delivery,2024-02-14 10:02:28.032,2024-02-14 10:08:40.925
649163,306903656,Barcelona,2024-01-14,Refused delivery,2024-01-14 18:19:52.939,2024-01-14 18:51:38.75
649163,307584876,Barcelona,2024-01-20,Refused delivery,2024-01-20 16:50:54.517,2024-01-20 17:34:43.706
649163,307699754,Barcelona,2024-01-21,Late / Unresponsive,2024-01-21 15:43:36.947,2024-01-21 15:56:24.663
649163,313235432,Barcelona,2024-03-11,Late / Unresponsive,2024-03-11 16:55:36.912,2024-03-11 17:55:24.253
650079,309314741,Madrid,2024-02-04,Late / Unresponsive,2024-02-04 17:25:10.107,2024-02-04 17:38:39.722
650081,306874254,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 14:43:12.637,2024-01-14 15:03:05.132
651699,307819673,Barcelona,2024-01-22,Refused delivery,2024-01-22 18:19:17.466,2024-01-22 18:32:26.167
651699,308190586,Barcelona,2024-01-26,Refused delivery,2024-01-26 12:25:03.963,2024-01-26 12:31:36.528
651699,308216275,Barcelona,2024-01-26,Equipment failure,2024-01-26 15:39:22.783,2024-01-26 15:45:49.588
651699,308330647,Barcelona,2024-01-27,Late / Unresponsive,2024-01-27 11:30:44.714,2024-01-27 12:00:19.38
651699,308366989,Barcelona,2024-01-27,Equipment failure,2024-01-27 15:32:25.631,2024-01-27 15:38:08.697
651699,308567045,Barcelona,2024-01-29,Refused delivery,2024-01-29 10:48:37.643,2024-01-29 10:59:39.252
651699,308667354,Barcelona,2024-01-30,Equipment failure,2024-01-30 11:32:23.765,2024-01-30 11:53:20.25
651699,310767676,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 10:26:54.876,2024-02-17 10:43:10.028
651699,311077433,Barcelona,2024-02-20,Refused delivery,2024-02-20 10:26:55.697,2024-02-20 10:46:20.83
651699,311658630,Barcelona,2024-02-25,Late / Unresponsive,2024-02-25 15:51:21.942,2024-02-25 16:10:24.171
651699,311661173,Barcelona,2024-02-25,Refused delivery,2024-02-25 16:14:13.137,2024-02-25 16:17:27.451
651699,311730866,Barcelona,2024-02-26,Late / Unresponsive,2024-02-26 10:52:29.998,2024-02-26 11:05:58.262
651699,311799313,Barcelona,2024-02-27,Refused delivery,2024-02-27 10:45:31.084,2024-02-27 11:11:01.345
651699,311823515,Barcelona,2024-02-27,Refused delivery,2024-02-27 11:24:12.011,2024-02-27 11:27:49.208
651699,312113017,Barcelona,2024-03-01,Refused delivery,2024-03-01 10:30:55.464,2024-03-01 10:54:03.964
651699,312321764,Barcelona,2024-03-02,Refused delivery,2024-03-02 18:21:37.7,2024-03-02 18:30:43.285
651699,312431891,Barcelona,2024-03-03,Late / Unresponsive,2024-03-03 17:10:00.628,2024-03-03 17:18:25.573
651704,307522962,Barcelona,2024-01-20,Equipment failure,2024-01-20 10:44:28.437,2024-01-20 11:03:28.155
651704,308119108,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 08:02:18.459,2024-01-26 08:10:26.009
651704,308119107,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 08:02:18.459,2024-01-26 08:10:26.024
651704,309959412,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 08:09:59.927,2024-02-10 08:42:51.738
651704,312702623,Barcelona,2024-03-06,Equipment failure,2024-03-06 17:32:59.946,2024-03-06 17:39:38.297
651704,312967860,Barcelona,2024-03-09,Equipment failure,2024-03-09 08:14:47.205,2024-03-09 09:03:09.703
651761,310170249,Valles,2024-02-11,Late / Unresponsive,2024-02-11 19:46:19.442,2024-02-11 19:57:22.445
651761,310741720,Valles,2024-02-16,Equipment failure,2024-02-16 21:18:45.828,2024-02-16 21:25:25.037
651761,310871441,Valles,2024-02-17,Refused delivery,2024-02-17 22:10:47.964,2024-02-17 22:12:07.118
653760,307396831,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 12:39:52.457,2024-01-19 12:51:50.963
653760,307613789,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 19:17:54.925,2024-01-20 19:42:50.76
653760,307754753,Barcelona,2024-01-21,Late / Unresponsive,2024-01-21 21:46:16.692,2024-01-21 22:05:10.836
653760,307885404,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 13:19:38.491,2024-01-23 13:39:35.305
653760,308405533,Barcelona,2024-01-27,Late / Unresponsive,2024-01-27 19:16:05.995,2024-01-27 19:25:38.392
653760,308594567,Barcelona,2024-01-29,Late / Unresponsive,2024-01-29 14:30:18.486,2024-01-29 14:45:16.328
653760,308676482,Barcelona,2024-01-30,Late / Unresponsive,2024-01-30 12:19:03.572,2024-01-30 12:32:37.999
653760,308731268,Barcelona,2024-01-30,Late / Unresponsive,2024-01-30 19:53:25.015,2024-01-30 20:07:59.019
653760,309021207,Barcelona,2024-02-02,Refused delivery,2024-02-02 14:56:27.838,2024-02-02 14:59:46.353
653760,309021321,Barcelona,2024-02-02,Refused delivery,2024-02-02 14:57:28.687,2024-02-02 14:59:46.365
653760,310384642,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 19:44:28.528,2024-02-13 20:03:09.196
653760,310396786,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 20:55:49.087,2024-02-13 21:18:49.059
653760,310781629,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 12:50:34.781,2024-02-17 13:12:00.803
653760,311825593,Barcelona,2024-02-27,Refused delivery,2024-02-27 12:20:10.845,2024-02-27 13:03:05.703
653760,311830803,Barcelona,2024-02-27,Refused delivery,2024-02-27 12:22:11.929,2024-02-27 13:03:05.709
653760,312227339,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 21:39:36.737,2024-03-01 22:26:37.08
653760,312411882,Barcelona,2024-03-03,Late / Unresponsive,2024-03-03 14:14:03.345,2024-03-03 14:31:57.416
653760,312412462,Barcelona,2024-03-03,Late / Unresponsive,2024-03-03 14:18:42.093,2024-03-03 14:31:57.423
